occurrenceId,schemaId,columnOrdinal,moduleCode,moduleTitle,sourceCode,exactSourceLabel,canonicalElementId,canonicalElementLabel,matchMethod,labelRelation,moduleCompatibility,codeAlignment,canonicalObservedCodes,reconciliationStatus,reviewBasis,reviewStatus,candidateElementId
HMIS-RPTCOL-JH-0437,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,437,M14,Patient Services,14.20.3.a,Number of Pregnant Women tested for HBsAg,HMIS-DE-0477,Number of Pregnant Women tested for HBsAg,Deterministic normalized-label match,Exact source label,Compatible,New report-schema code occurrence,12.13.3.a; 13.18.3.a; 14.17.3.a; 14.19.3.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0438,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,438,M14,Patient Services,14.20.3.b,Number of Pregnant Women who are HBsAg positive(out of those tested for Hepatitis B i.e. HBsAg),HMIS-DE-0481,Number of Pregnant Women who are HBsAg positive(out of those tested for Hepatitis B i.e. HBsAg),Deterministic normalized-label match,Exact source label,Compatible,New report-schema code occurrence,13.18.3.b; 14.17.3.b; 14.19.3.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0439,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,439,M14,Patient Services,14.20.3.c,Number of Pregnant Women found positive for HBsAg referred out to higher centre for institutional delivery,HMIS-DE-0464,Number of Pregnant Women found positive for HBsAg referred out to higher centre for institutional delivery,Deterministic normalized-label match,Exact source label,Compatible,New report-schema code occurrence,12.13.3.c; 13.18.3.c; 14.17.3.c; 14.19.3.c,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0440,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,440,M14,Patient Services,14.20.3.d,Number of Pregnant Women found positive for HBsAg delivered in an institution,HMIS-DE-0463,Number of Pregnant Women found positive for HBsAg delivered in an institution,Deterministic normalized-label match,Exact source label,Compatible,New report-schema code occurrence,13.18.3.d; 14.17.3.d; 14.19.3.d,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0441,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,441,M14,Patient Services,14.20.3.e,Number of newborn who received birth dose of Hepatitis B vaccine born to HBsAg positive pregnant women,HMIS-DE-0426,Number of newborn who received birth dose of Hepatitis B vaccine born to HBsAg positive pregnant women,Deterministic normalized-label match,Exact source label,Compatible,New report-schema code occurrence,12.13.3.d; 13.18.3.e; 14.17.3.e; 14.19.3.e,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0442,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,442,M14,Patient Services,14.20.3.f,Number of New Borns to Pregnant Women (found positive for HBsAg) received Hepatitis B Immunoglobulin (HBIG) (within 24 hours of birth),HMIS-DE-0423,Number of New Borns to Pregnant Women (found positive for HBsAg) received Hepatitis B Immunoglobulin (HBIG) (within 24 hours of birth),Deterministic normalized-label match,Exact source label,Compatible,New report-schema code occurrence,13.18.3.f; 14.17.3.f; 14.19.3.f,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0443,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,443,M15,Laboratory Testing,15.1.1,Total Number of Lab Tests done- Inhouse (including kits tests conducted in Laboratory),HMIS-DE-0676,Total Number of Lab Tests done- Inhouse (including kits tests conducted in Laboratory),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.1.1; 14.1.1; 15.1.1,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0444,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,444,M15,Laboratory Testing,15.1.2,Total Number of Lab Tests done- Outsourced (including kits tests conducted in Laboratory),HMIS-DE-0677,Total Number of Lab Tests done- Outsourced (including kits tests conducted in Laboratory),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.1.2; 14.1.2; 15.1.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0445,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,445,M15,Laboratory Testing,15.1.3,Total Number of Kit Tests conducted in Outreach areas/Camps/in-facility(outside lab),HMIS-DE-0674,Total Number of Kit Tests conducted in Outreach areas/Camps/in-facility(outside lab),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.1.3; 15.1.3,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0446,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,446,M15,Laboratory Testing,15.2.1,Number of Hb tests conducted including kit tests,HMIS-DE-0367,Number of Hb tests conducted including kit tests,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.2.1; 14.2.1; 15.2.1,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0447,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,447,M15,Laboratory Testing,15.2.2,"Out of the total number of Hb tests done, Number having Hb < 7 mg",HMIS-DE-0574,"Out of the total number of Hb tests done, Number having Hb < 7 mg",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.2.2; 14.2.2; 15.2.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0448,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,448,M15,Laboratory Testing,15.3.1.a,Number of males screened for HIV by Whole Blood Finger Prick/RDT test/POC test,HMIS-DE-0403,Number of males screened for HIV by Whole Blood Finger Prick/RDT test/POC test,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.3.1.a; 14.3.1.a; 15.3.1.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0449,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,449,M15,Laboratory Testing,15.3.1.b,"Out of the above, No. of males found reactive for HIV",HMIS-DE-0556,"Out of the above, No. of males found reactive for HIV",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.3.1.b; 14.3.1.b; 15.3.1.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0450,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,450,M15,Laboratory Testing,15.3.1.c,No. of males subjected to HIV test at Confirmatory Centre/Stand Alone-ICTC,HMIS-DE-0263,No. of males subjected to HIV test at Confirmatory Centre/Stand Alone-ICTC,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.3.1.c; 14.3.1.c; 15.3.1.c,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0451,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,451,M15,Laboratory Testing,15.3.1.d,"Out of the above, No. of males confirmed as HIV Positive",HMIS-DE-0555,"Out of the above, No. of males confirmed as HIV Positive",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.3.1.d; 14.3.1.d; 15.3.1.d,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0452,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,452,M15,Laboratory Testing,15.3.2.a,Number of females (non-ANC) screened for HIV by Whole Blood Finger Prick/RDT test/POC test,HMIS-DE-0356,Number of females (non-ANC) screened for HIV by Whole Blood Finger Prick/RDT test/POC test,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.3.2.a; 14.3.2.a; 15.3.2.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0453,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,453,M15,Laboratory Testing,15.3.2.b,"Out of the above, No. of females (non-ANC) found reactive for HIV",HMIS-DE-0552,"Out of the above, No. of females (non-ANC) found reactive for HIV",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.3.2.b; 14.3.2.b; 15.3.2.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0454,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,454,M15,Laboratory Testing,15.3.2.c,No. of females (non-ANC) subjected to HIV test at Confirmatory Centre/Stand Alone-ICTC,HMIS-DE-0256,No. of females (non-ANC) subjected to HIV test at Confirmatory Centre/Stand Alone- ICTC,Deterministic normalized-label match,Controlled normalized equivalent,Compatible,Existing observed code,13.3.2.c; 14.3.2.c; 15.3.2.c,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0455,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,455,M15,Laboratory Testing,15.3.2.d,"Out of the above, No. of females (non-ANC) confirmed as HIV Positive",HMIS-DE-0551,"Out of the above, No. of females (non-ANC) confirmed as HIV Positive",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.3.2.d; 14.3.2.d; 15.3.2.d,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0456,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,456,M15,Laboratory Testing,15.3.3.a,Number of Pregnant Women (PW-ANC) screened for HIV by Whole Blood Finger Prick/RDT test/POC test,HMIS-DE-0462,Number of Pregnant Women (PW-ANC) screened for HIV by Whole Blood Finger Prick/RDT test/POC test,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.3.3.a; 14.3.3.a; 15.3.3.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0457,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,457,M15,Laboratory Testing,15.3.3.b,"Out of the above, No. of PW(ANC) found reactive for HIV",HMIS-DE-0558,"Out of the above, No. of PW(ANC) found reactive for HIV",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.3.3.b; 14.3.3.b; 15.3.3.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0458,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,458,M15,Laboratory Testing,15.3.3.c,No. of PW(ANC) subjected to HIV test at Confirmatory Centre/Stand Alone-ICTC,HMIS-DE-0268,No. of PW(ANC) subjected to HIV test at Confirmatory Centre/Stand Alone-ICTC,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.3.3.c; 15.3.3.c,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0459,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,459,M15,Laboratory Testing,15.3.3.d,"Out of the above, No. of PW(ANC) confirmed as HIV Positive",HMIS-DE-0557,"Out of the above, No. of PW(ANC) confirmed as HIV Positive",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.3.3.d; 14.3.3.d; 15.3.3.d,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0460,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,460,M15,Laboratory Testing,15.3.3.e,Number of DIL women screened for HIV by Whole Blood Finger Prick/RDT test/POC test,HMIS-DE-0351,Number of DIL women screened for HIV by Whole Blood Finger Prick/RDT test/POC test,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.3.3.e; 15.3.3.e,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0461,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,461,M15,Laboratory Testing,15.3.3.f,"Out of the above, No. of DIL women found reactive for HIV",HMIS-DE-0550,"Out of the above, No. of DIL women found reactive for HIV",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.3.3.f; 15.3.3.f,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0462,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,462,M15,Laboratory Testing,15.3.3.g,No. of DIL women subjected to HIV test at Confirmatory Centre/Stand Alone-ICTC,HMIS-DE-0254,No. of DIL women subjected to HIV test at Confirmatory Centre/Stand Alone-ICTC,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,15.3.3.g,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0463,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,463,M15,Laboratory Testing,15.3.3.h,"Out of the above, No. of DIL women confirmed as HIV Positive",HMIS-DE-0549,"Out of the above, No. of DIL women confirmed as HIV Positive",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,15.3.3.h,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0464,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,464,M15,Laboratory Testing,15.3.3.i,Number of Pregnant Women (ANC&DIL) screened for HIV more than once(Repeated testing),HMIS-DE-0461,Number of Pregnant Women (ANC&DIL) screened for HIV more than once(Repeated testing),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.3.3.e; 14.3.3.g; 15.3.3.i,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0465,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,465,M15,Laboratory Testing,15.3.4.a,Number of H/TG people screened for HIV by Whole Blood Finger Prick/RDT test/POC test,HMIS-DE-0366,Number of H/TG people screened for HIV by Whole Blood Finger Prick/RDT test/POC test,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.3.4.a; 14.3.4.a; 15.3.4.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0466,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,466,M15,Laboratory Testing,15.3.4.b,"Out of the above, No. of H/TG people found reactive for HIV",HMIS-DE-0554,"Out of the above, No. of H/TG people found reactive for HIV",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.3.4.b; 14.3.4.b; 15.3.4.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0467,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,467,M15,Laboratory Testing,15.3.4.c,No. of H/TG people subjected to HIV test at Confirmatory Centre/Stand Alone-ICTC,HMIS-DE-0258,No. of H/TG people subjected to HIV test at Confirmatory Centre/Stand Alone-ICTC,Deterministic normalized-label match,Exact source label,Compatible,New report-schema code occurrence,13.3.4.c; 14.3.4.c,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0468,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,468,M15,Laboratory Testing,15.3.4.d,"Out of the above, No. of H/TG people confirmed as HIV Positive",HMIS-DE-0553,"Out of the above, No. of H/TG people confirmed as HIV Positive",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.3.4.d; 14.3.4.d; 15.3.4.d,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0469,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,469,M15,Laboratory Testing,15.4.1.a,Total number of males tested for Syphilis (RPR/VDRL/PoC/ RDT/TPHA),HMIS-DE-0679,Total number of males tested for Syphilis (RPR/VDRL/PoC/ RDT/TPHA),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.4.1.a; 14.4.1.a; 15.4.1.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0470,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,470,M15,Laboratory Testing,15.4.1.b,"Out of the above, number of males tested reactive for Syphilis (RPR/VDRL/PoC/ RDT/TPHA)",HMIS-DE-0568,"Out of the above, number of males tested reactive for Syphilis (RPR/VDRL/PoC/ RDT/TPHA)",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.4.1.b; 14.4.1.b; 15.4.1.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0471,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,471,M15,Laboratory Testing,15.4.1.c,"Out of the above, number of males treated for Syphilis",HMIS-DE-0570,"Out of the above, number of males treated for Syphilis",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.4.1.c; 14.4.1.c; 15.4.1.c,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0472,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,472,M15,Laboratory Testing,15.4.2.a,Total number of female (non-ANC) tested for Syphilis (RPR/VDRL/PoC/ RDT/TPHA),HMIS-DE-0668,Total number of female (non-ANC) tested for Syphilis (RPR/VDRL/PoC/ RDT/TPHA),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.4.2.a; 14.4.2.a; 15.4.2.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0473,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,473,M15,Laboratory Testing,15.4.2.b,"Out of the above, number of females (non-ANC) tested reactive for Syphilis (RPR/VDRL/PoC/ RDT/TPHA)",HMIS-DE-0561,"Out of the above, number of females (non-ANC) tested reactive for Syphilis (RPR/VDRL/PoC/ RDT/TPHA)",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.4.2.b; 14.4.2.b; 15.4.2.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0474,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,474,M15,Laboratory Testing,15.4.2.c,"Out of the above, number of females (non-ANC) treated for Syphilis",HMIS-DE-0562,"Out of the above, number of females (non-ANC) treated for Syphilis",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.4.2.c; 14.4.2.c; 15.4.2.c,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0475,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,475,M15,Laboratory Testing,15.4.3.a,Total number of H/TG people tested for Syphilis (RPR/VDRL/PoC/ RDT/TPHA),HMIS-DE-0671,Total number of H/TG people tested for Syphilis (RPR/VDRL/PoC/ RDT/TPHA),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.4.3.a; 14.4.3.a; 15.4.3.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0476,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,476,M15,Laboratory Testing,15.4.3.b,"Out of the above, number of H/TG people tested reactive for Syphilis (RPR/VDRL/PoC/ RDT/TPHA)",HMIS-DE-0564,"Out of the above, number of H/TG people tested reactive for Syphilis (RPR/VDRL/PoC/ RDT/TPHA)",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.4.3.b; 14.4.3.b; 15.4.3.b,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0477,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,477,M15,Laboratory Testing,15.4.3.c,"Out of the above, number of H/TG people treated for Syphilis",HMIS-DE-0566,"Out of the above, number of H/TG people treated for Syphilis",Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,13.4.3.c; 14.4.3.c; 15.4.3.c,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0478,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,478,M15,Laboratory Testing,15.5.1,Widal tests- Number Tested,HMIS-DE-0699,Widal tests- Number Tested,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.5.1; 15.5.1,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0479,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,479,M15,Laboratory Testing,15.5.2,Widal tests- Number Positive,HMIS-DE-0698,Widal tests- Number Positive,Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.5.2; 15.5.2,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0480,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,480,M15,Laboratory Testing,15.6.1.a.i,X-ray(Inhouse),HMIS-DE-0700,X-ray(Inhouse),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.6.1.a.i; 15.6.1.a.i,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0481,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,481,M15,Laboratory Testing,15.6.1.a.i.1,"X-ray(Inhouse)-No. of chest X-rays done on patients with health risks- Diabetes, HIV, Smoking, Alcoholism, low BMI, geriatric population (>60),history of TB, contacts of TB",,,No deterministic canonical match,Potential new or version-specific field,Not applicable until canonical review,No canonical code lineage,,Candidate new element—verification required,Header and comparison with canonical April-2025 element dictionary,Do not promote without original workbook and custodian/source confirmation,HMIS-DE-CAND-JH-012
HMIS-RPTCOL-JH-0482,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,482,M15,Laboratory Testing,15.6.1.a.ii,X-ray(Outsource),,,No deterministic canonical match,Potential new or version-specific field,Not applicable until canonical review,No canonical code lineage,,Candidate new element—verification required,Header and comparison with canonical April-2025 element dictionary,Do not promote without original workbook and custodian/source confirmation,HMIS-DE-CAND-JH-013
HMIS-RPTCOL-JH-0483,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,483,M15,Laboratory Testing,15.6.1.b.i,Ultrasonography (USG) (Inhouse),HMIS-DE-0696,Ultrasonography (USG) (Inhouse),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.6.1.b.i; 15.6.1.b.i,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0484,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,484,M15,Laboratory Testing,15.6.1.b.ii,Ultrasonography (USG)(Outsource),,,No deterministic canonical match,Potential new or version-specific field,Not applicable until canonical review,No canonical code lineage,,Candidate new element—verification required,Header and comparison with canonical April-2025 element dictionary,Do not promote without original workbook and custodian/source confirmation,HMIS-DE-CAND-JH-014
HMIS-RPTCOL-JH-0485,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,485,M15,Laboratory Testing,15.6.1.c.i,CT scan (Inhouse),HMIS-DE-0097,CT scan (Inhouse),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,15.6.1.c.i,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0486,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,486,M15,Laboratory Testing,15.6.1.c.ii,CT scan (Outsource),,,No deterministic canonical match,Potential new or version-specific field,Not applicable until canonical review,No canonical code lineage,,Candidate new element—verification required,Header and comparison with canonical April-2025 element dictionary,Do not promote without original workbook and custodian/source confirmation,HMIS-DE-CAND-JH-015
HMIS-RPTCOL-JH-0487,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,487,M15,Laboratory Testing,15.6.1.d.i,MRI (Inhouse),HMIS-DE-0234,MRI (Inhouse),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,15.6.1.d.i,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0488,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,488,M15,Laboratory Testing,15.6.1.d.ii,MRI (Outsource),,,No deterministic canonical match,Potential new or version-specific field,Not applicable until canonical review,No canonical code lineage,,Candidate new element—verification required,Header and comparison with canonical April-2025 element dictionary,Do not promote without original workbook and custodian/source confirmation,HMIS-DE-CAND-JH-016
HMIS-RPTCOL-JH-0489,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,489,M15,Laboratory Testing,15.6.1.e.i,ECG (Inhouse),HMIS-DE-0113,ECG (Inhouse),Deterministic normalized-label match,Exact source label,Compatible,Existing observed code,14.6.1.c.i; 15.6.1.e.i,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
HMIS-RPTCOL-JH-0490,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,490,M15,Laboratory Testing,15.6.1.e.ii,ECG (Outsource),,,No deterministic canonical match,Potential new or version-specific field,Not applicable until canonical review,No canonical code lineage,,Candidate new element—verification required,Header and comparison with canonical April-2025 element dictionary,Do not promote without original workbook and custodian/source confirmation,HMIS-DE-CAND-JH-017
HMIS-RPTCOL-JH-0491,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,491,M16,Details of deaths reported,16.1.1a,New born deaths within 24 hrs(1 to 23 Hrs 59 minutes) of birth at Facility/Facility to facility in transit,HMIS-DE-0246,New born deaths within 24 hrs(1 to 23 Hrs 59 minutes) of birth at Facility/Facility to facility in transit,Deterministic normalized-label match,Exact source label,Compatible,New report-schema code occurrence,14.1.1.a; 16.1.1.a,Accepted canonical link,"Header, controlled normalization, module context and canonical April-2025 element dictionary",Analyst-reviewed deterministic rule; custodian validation pending,
