occurrenceId,schemaId,measureSequence,columnOrdinal,objectClass,moduleCode,moduleTitle,sourceCode,exactSourceLabel,rawHeader,state,reportNameAsProvided,downloadDate,reportingPeriod,columnSelection,formatTypeApplicability,facilityTypeApplicability,serviceDeliveryContext,sourceArtifact,sourceArtifactSha256,sourceVersion,versionStatus,canonicalElementId,reconciliationStatus,reviewStatus
HMIS-RPTCOL-JH-0407,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,372,407,HMIS measure occurrence,M14,Patient Services,14.14.5,Number of SAM children discharged from standalone/ integrated NRC who met the discharge criteria,	14.14.5. :: Number of SAM children discharged from standalone/ integrated NRC who met the discharge criteria	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0408,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,373,408,HMIS measure occurrence,M14,Patient Services,14.14.6,Number of admitted children left against medical advice (LAMA) / defaulter,	14.14.6. :: Number of admitted children left against medical advice (LAMA) / defaulter	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0409,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,374,409,HMIS measure occurrence,M14,Patient Services,14.14.7,Number of children died while admitted in standalone/ intergrated NRC,	14.14.7. :: Number of children died while admitted in standalone/ intergrated NRC	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0410,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,375,410,HMIS measure occurrence,M14,Patient Services,14.14.8,Number of children who completed all four post discharge follow-ups,	14.14.8. :: Number of children who completed all four post discharge follow-ups 	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0411,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,376,411,HMIS measure occurrence,M14,Patient Services,14.14.9,Number of sick SAM children treated and admitted in the pediatric facility (other than standalone/ integrated NRC),	14.14.9. :: Number of sick SAM children treated and admitted in the pediatric facility (other than standalone/ integrated NRC)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0412,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,377,412,HMIS measure occurrence,M14,Patient Services,14.14.10,In-Patient Head Count at midnight for standalone/ integrated NRC,	14.14.10. :: In-Patient Head Count at midnight for standalone/ integrated NRC	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0413,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,378,413,HMIS measure occurrence,M14,Patient Services,14.15.1,Number of Rogi Kalyan Samiti (RKS) meetings held,	14.15.1. :: Number of Rogi Kalyan Samiti (RKS) meetings held	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0414,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,379,414,HMIS measure occurrence,M14,Patient Services,14.15.2,Number of Jan Arogya Samiti (JAS) meetings held,	14.15.2. :: Number of Jan Arogya Samiti (JAS) meetings held	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0415,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,380,415,HMIS measure occurrence,M14,Patient Services,14.16,Number of Anganwadi centres reported to have conducted atleast one Village Health & Nutrition Day (VHNDs)/UHND/ Outreach / Special Outreach sessions,	14.16. :: Number of Anganwadi centres reported to have conducted atleast one Village Health & Nutrition Day (VHNDs)/UHND/ Outreach / Special Outreach sessions	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0416,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,381,416,HMIS measure occurrence,M14,Patient Services,14.17,Total number of UHND/VHND sessions conducted in the reporting month,	14.17. :: Total number of UHND/VHND sessions conducted in the reporting month	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0417,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,382,417,HMIS measure occurrence,M14,Patient Services,14.18,Total number of Outreach/Special Outreach camps conducted in the reporting month,	14.18. :: Total number of Outreach/Special Outreach camps conducted in the reporting month	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0418,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,383,418,HMIS measure occurrence,M14,Patient Services,14.18.1,Total number of outreach visits conducted by staff,	14.18.1. :: Total number of outreach visits conducted by staff	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0419,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,384,419,HMIS measure occurrence,M14,Patient Services,14.18.2,Total number of outreach visits made by DMHP team,	14.18.2. :: Total number of outreach visits made by DMHP team	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0420,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,385,420,HMIS measure occurrence,M14,Patient Services,14.18.3,Total number of awareness campaigns/camps conducted for Mental Health,	14.18.3 :: Total number of awareness campaigns/camps conducted for Mental Health	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0421,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,386,421,HMIS measure occurrence,M14,Patient Services,14.19,Patient Satisfaction Score of the facility in percentage (from Mera Aspatal),	14.19. :: Patient Satisfaction Score of the facility in percentage (from Mera Aspatal)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0422,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,387,422,HMIS measure occurrence,M14,Patient Services,14.20.1.a,Total number of blood samples screened by ELISA/Rapid tests for viral hepatitis A (IgM Anti- HAV),	14.20.1.a :: Total number of blood samples screened by ELISA/Rapid tests for viral hepatitis A (IgM Anti- HAV)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0423,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,388,423,HMIS measure occurrence,M14,Patient Services,14.20.1.b,Total number of blood samples screened by ELISA/Rapid tests for viral hepatitis B i.e. HBsAg (excluding pregnant women),	14.20.1.b :: Total number of blood samples screened by ELISA/Rapid tests for viral hepatitis B i.e. HBsAg (excluding pregnant women)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0424,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,389,424,HMIS measure occurrence,M14,Patient Services,14.20.1.c,Total number of blood samples screened by ELISA/Rapid tests for viral hepatitis C(Anti- HCV),	14.20.1.c :: Total number of blood samples screened by ELISA/Rapid tests for viral hepatitis C(Anti- HCV)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0425,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,390,425,HMIS measure occurrence,M14,Patient Services,14.20.1.d,Total number of blood samples screened by ELISA/Rapid tests for viral hepatitis E(i.e. IgM Anti-HEV),	14.20.1.d :: Total number of blood samples screened by ELISA/Rapid tests for viral hepatitis E(i.e. IgM Anti-HEV)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0426,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,391,426,HMIS measure occurrence,M14,Patient Services,14.20.2.a,Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis A (out of those tested for IgM Anti- HAV),	14.20.2.a :: Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis A (out of those tested for IgM Anti- HAV)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0427,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,392,427,HMIS measure occurrence,M14,Patient Services,14.20.2.b,Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis B (out of those tested for HBsAg excluding pregnant women),	14.20.2.b :: Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis B (out of those tested for HBsAg excluding pregnant women)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0428,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,393,428,HMIS measure occurrence,M14,Patient Services,14.20.2.b.i,Total number of positive blood samples for hepatitis B by ELISA/ Rapid tests tested for HBV DNA(out of those tested positive for HBsAg excluding pregnant women),	14.20.2.b.i :: Total number of positive blood samples for hepatitis B by ELISA/ Rapid tests tested for HBV DNA(out of those tested positive for HBsAg excluding pregnant women) 	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0429,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,394,429,HMIS measure occurrence,M14,Patient Services,14.20.2.b.ii,Total number of patients found positive for HBsAg eligible for treatment for hepatitis B (excluding pregnant women),	14.20.2.b.ii :: Total number of patients found positive for HBsAg eligible for treatment for hepatitis B (excluding pregnant women) 	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0430,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,395,430,HMIS measure occurrence,M14,Patient Services,14.20.2.b.iii,Total number of patients eligible for treatment for Hepatitis B put on treatment(out of those eligible for treatment excluding pregnant women),	14.20.2.b.iii :: Total number of patients eligible for treatment for Hepatitis B put on treatment(out of those eligible for treatment excluding pregnant women)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0431,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,396,431,HMIS measure occurrence,M14,Patient Services,14.20.2.c,Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis C (out of those tested for Anti-HCV),	14.20.2.c :: Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis C (out of those tested for Anti-HCV)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0432,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,397,432,HMIS measure occurrence,M14,Patient Services,14.20.2.c.i,Total number of positive blood samples for Hepatitis C screened by test (ELISA/ Rapid tests) confirmed by HCV RNA testing (out of those positive for anti-HCV),	14.20.2.c.i :: Total number of positive blood samples for Hepatitis C screened by test (ELISA/ Rapid tests) confirmed by HCV RNA testing (out of those positive for anti-HCV)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0433,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,398,433,HMIS measure occurrence,M14,Patient Services,14.20.2.c.ii,Total number of patients put on treatment for Hepatitis C (out of those confirmed by HCV RNA i.e. HCV RNA detected),	14.20.2.c.ii :: Total number of patients put on treatment for Hepatitis C (out of those confirmed by HCV RNA i.e. HCV RNA detected)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0434,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,399,434,HMIS measure occurrence,M14,Patient Services,14.20.2.c.iii,Total number of positive Hepatitis C patients who have completed treatment,	14.20.2.c.iii :: Total number of positive Hepatitis C patients who have completed treatment	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0435,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,400,435,HMIS measure occurrence,M14,Patient Services,14.20.2.c.iv,Total number of patients cleared for HCV RNA on sustained virological response at 12 weeks (SVR12),	14.20.2.c.iv :: Total number of patients cleared for HCV RNA on sustained virological response at 12 weeks (SVR12)	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0436,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,401,436,HMIS measure occurrence,M14,Patient Services,14.20.2.d,Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis E(out of those tested for IgM Anti-HEV),	14.20.2.d :: Total number of blood samples tested positive by ELISA/ Rapid tests for Hepatitis E(out of those tested for IgM Anti-HEV) 	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
HMIS-RPTCOL-JH-0437,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,402,437,HMIS measure occurrence,M14,Patient Services,14.20.3.a,Number of Pregnant Women tested for HBsAg,	14.20.3.a :: Number of Pregnant Women tested for HBsAg	,Jharkhand,HMIS report,2026-09-01,Unconfirmed,Default columns,Row-dependent; Format Type is an exported dimension and no row values were supplied,Row-dependent; Facility Type is an exported dimension and no row values were supplied,Row-dependent; In-facility/Outreach/Total is an exported dimension,HMIS-RPTSCHEMA-JHARKHAND-20260901-001.headers.txt,3CE7ECB1702D0A54BF41DA4ED990C2D166EC5A82915434662CC9D17A5CE6F6EF,Schema observed in Jharkhand HMIS export downloaded 2026-09-01,Observed report manifestation; national/current applicability not established,,Pending deterministic matching in Task 6,Source occurrence captured; semantic reconciliation pending
