lineageId,schemaId,occurrenceId,canonicalElementId,moduleCode,reportSourceCode,canonicalObservedCodes,codeRelationship,observedOn,action
HMIS-CODELINE-JH-308,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0344,HMIS-DE-0689,M14,14.3.9,14.3.9,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-309,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0345,HMIS-DE-0690,M14,14.3.10,12.5; 13.3.9; 14.3.10,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-310,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0346,HMIS-DE-0176,M14,14.4.1,13.4.1; 14.4.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-311,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0347,HMIS-DE-0174,M14,14.4.2,13.4.2; 14.4.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-312,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0348,HMIS-DE-0179,M14,14.4.3,13.4.3; 14.4.3,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-313,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0349,HMIS-DE-0173,M14,14.4.4,13.4.4; 14.4.4,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-314,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0350,HMIS-DE-0178,M14,14.4.5,13.4.5; 14.4.5,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-315,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0351,HMIS-DE-0177,M14,14.4.6,13.4.6; 14.4.6,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-316,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0352,HMIS-DE-0175,M14,14.4.7,13.4.7; 14.4.7,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-317,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0353,HMIS-DE-0182,M14,14.4.8,14.4.8,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-318,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0354,HMIS-DE-0184,M14,14.4.9,14.4.9,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-319,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0355,HMIS-DE-0185,M14,14.4.10,13.4.8; 14.4.10,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-320,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0356,HMIS-DE-0183,M14,14.4.11,14.4.11,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-321,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0357,HMIS-DE-0598,M14,14.5.1,13.5.1; 14.5.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-322,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0358,HMIS-DE-0255,M14,14.5.2,13.5.2; 14.5.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-323,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0359,HMIS-DE-0666,M14,14.5.3,12.6.1; 13.5.3; 14.5.3,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-324,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0360,HMIS-DE-0667,M14,14.5.4,13.5.4; 14.5.4,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-325,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0361,HMIS-DE-0664,M14,14.5.5,12.6.2; 13.5.5; 14.5.5,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-326,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0362,HMIS-DE-0127,M14,14.6.1.a,13.6.1.a; 14.6.1.a,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-327,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0363,HMIS-DE-0128,M14,14.6.1.b,13.6.1.b; 14.6.1.b,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-328,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0364,HMIS-DE-0117,M14,14.6.2.a,13.6.2.a; 14.6.2.a,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-329,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0365,HMIS-DE-0118,M14,14.6.2.b,13.6.2.b; 14.6.2.b,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-330,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0366,HMIS-DE-0123,M14,14.6.3.a,13.6.3.a; 14.6.3.a,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-331,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0367,HMIS-DE-0124,M14,14.6.3.b,13.6.3.b; 14.6.3.b,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-332,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0368,HMIS-DE-0125,M14,14.6.4.a,13.6.4.a; 14.6.4.a,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-333,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0369,HMIS-DE-0126,M14,14.6.4.b,13.6.4.b; 14.6.4.b,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-334,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0370,HMIS-DE-0115,M14,14.6.5.a,13.6.5.a; 14.6.5.a,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-335,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0371,HMIS-DE-0116,M14,14.6.5.b,13.6.5.b; 14.6.5.b,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-336,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0372,HMIS-DE-0119,M14,14.6.6.a,13.6.6.a; 14.6.6.a,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-337,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0373,HMIS-DE-0120,M14,14.6.6.b,13.6.6.b; 14.6.6.b,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-338,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0374,HMIS-DE-0121,M14,14.6.7.a,13.6.7.a; 14.6.7.a,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-339,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0375,HMIS-DE-0122,M14,14.6.7.b,13.6.7.b; 14.6.7.b,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-340,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0376,HMIS-DE-0665,M14,14.7,13.7; 14.7,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-341,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0377,HMIS-DE-0678,M14,14.8.1.a,14.8.1.a,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-342,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0378,HMIS-DE-0545,M14,14.8.1.b,14.8.1.b,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-343,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0379,HMIS-DE-0220,M14,14.8.1.c,14.8.1.c,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-344,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0380,HMIS-DE-0262,M14,14.8.1.d,14.8.1.d,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-345,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0381,HMIS-DE-0233,M14,14.8.2,13.8; 14.8.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-346,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0382,HMIS-DE-0451,M14,14.9,14.8.3,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-347,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0383,HMIS-DE-0152,M14,14.10,13.9; 14.9,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-348,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0384,HMIS-DE-0274,M14,14.11.1,13.10.1; 14.10.1,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-349,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0385,HMIS-DE-0520,M14,14.11.2,14.10.1; 14.10.2,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-350,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0386,HMIS-DE-0349,M14,14.12.1,14.11.1,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-351,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0387,HMIS-DE-0433,M14,14.12.2,14.11.2,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-352,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0388,HMIS-DE-0474,M14,14.13.1.a.i,12.7.1.a.i; 13.11.1.a.i; 14.12.1.a.i,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-353,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0391,HMIS-DE-0529,M14,14.13.1.b,12.7.1.b; 13.11.1.b; 14.12.1.b,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-354,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0392,HMIS-DE-0473,M14,14.13.1.c.i,12.7.1.c.i; 13.11.1.c.i; 14.12.1.c.i,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-355,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0395,HMIS-DE-0471,M14,14.13.1.d,12.7.1.d; 13.11.1.d; 14.12.1.d,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-356,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0396,HMIS-DE-0472,M14,14.13.1.e,12.7.1.e; 13.11.1.e; 14.12.1.e,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-357,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0397,HMIS-DE-0450,M14,14.13.1.f,12.7.1.f; 13.11.1.f; 14.12.1.f,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-358,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0398,HMIS-DE-0387,M14,14.13.2.a,12.7.2.a; 13.11.2.a; 14.12.2.a,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-359,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0399,HMIS-DE-0512,M14,14.13.2.b,12.7.2.b; 13.11.2.b; 14.12.2.b,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-360,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0400,HMIS-DE-0510,M14,14.13.2.c,13.11.2.c; 14.12.2.c,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-361,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0401,HMIS-DE-0511,M14,14.13.2.d,12.7.2.c; 13.11.2.d; 14.12.2.d,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-362,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0402,HMIS-DE-0388,M14,14.13.2.e,12.7.2.d; 13.11.2.e; 14.12.2.e,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-363,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0403,HMIS-DE-0513,M14,14.14.1,13.12.1; 14.13.1,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-364,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0404,HMIS-DE-0514,M14,14.14.2,13.12.2; 14.13.2,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-365,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0405,HMIS-DE-0515,M14,14.14.3,13.12.3; 14.13.3,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-366,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0406,HMIS-DE-0323,M14,14.14.4,13.12.4; 14.13.4,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-367,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0407,HMIS-DE-0507,M14,14.14.5,13.12.5; 14.13.5,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-368,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0408,HMIS-DE-0275,M14,14.14.6,13.12.6; 14.13.6,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-369,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0409,HMIS-DE-0315,M14,14.14.7,13.12.7; 14.13.7,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-370,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0410,HMIS-DE-0327,M14,14.14.8,13.12.8; 14.13.8,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-371,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0411,HMIS-DE-0516,M14,14.14.9,13.12.9; 14.13.9,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-372,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0412,HMIS-DE-0153,M14,14.14.10,13.12.10; 14.13.10,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-373,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0413,HMIS-DE-0506,M14,14.15.1,13.13.1; 14.14,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-374,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0414,HMIS-DE-0393,M14,14.15.2,12.8; 13.13.2,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-375,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0415,HMIS-DE-0289,M14,14.16,12.9; 13.14; 14.15,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-376,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0416,HMIS-DE-0691,M14,14.17,12.10; 13.15; 14.16,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-377,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0417,HMIS-DE-0686,M14,14.18,12.11; 13.16; 14.17,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-378,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0418,HMIS-DE-0684,M14,14.18.1,12.11.1; 13.16.1; 14.17.1,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-379,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0419,HMIS-DE-0685,M14,14.18.2,14.15; 14.17.2,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-380,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0421,HMIS-DE-0597,M14,14.19,12.12; 13.17; 14.16; 14.18,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-381,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0422,HMIS-DE-0645,M14,14.20.1.a,14.17.1.a,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-382,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0423,HMIS-DE-0646,M14,14.20.1.b,12.13.1.a; 13.18.1.a; 14.17.1.b; 14.19.1.a,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-383,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0424,HMIS-DE-0648,M14,14.20.1.c,13.18.1.b; 14.17.1.c; 14.19.1.b; 14.19.1.c,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-384,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0425,HMIS-DE-0650,M14,14.20.1.d,14.19.1.d,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-385,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0426,HMIS-DE-0651,M14,14.20.2.a,14.17.2.a,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-386,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0427,HMIS-DE-0652,M14,14.20.2.b,12.13.2.a; 13.18.2.a; 14.17.2.b; 14.19.2.a,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-387,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0428,HMIS-DE-0687,M14,14.20.2.b.i,13.18.2.a.i; 14.17.2.b.i; 14.19.2.a.i,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-388,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0431,HMIS-DE-0653,M14,14.20.2.c,12.13.2.b; 13.18.2.b; 14.17.2.c; 14.19.2.b; 14.19.2.c,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-389,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0432,HMIS-DE-0688,M14,14.20.2.c.i,13.18.2.b.i; 14.17.2.c.i; 14.19.2.b.i; 14.19.2.c.i,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-390,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0436,HMIS-DE-0654,M14,14.20.2.d,14.17.2.d; 14.19.2.d,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-391,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0437,HMIS-DE-0477,M14,14.20.3.a,12.13.3.a; 13.18.3.a; 14.17.3.a; 14.19.3.a,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-392,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0438,HMIS-DE-0481,M14,14.20.3.b,13.18.3.b; 14.17.3.b; 14.19.3.b,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-393,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0439,HMIS-DE-0464,M14,14.20.3.c,12.13.3.c; 13.18.3.c; 14.17.3.c; 14.19.3.c,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-394,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0440,HMIS-DE-0463,M14,14.20.3.d,13.18.3.d; 14.17.3.d; 14.19.3.d,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-395,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0441,HMIS-DE-0426,M14,14.20.3.e,12.13.3.d; 13.18.3.e; 14.17.3.e; 14.19.3.e,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-396,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0442,HMIS-DE-0423,M14,14.20.3.f,13.18.3.f; 14.17.3.f; 14.19.3.f,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-397,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0443,HMIS-DE-0676,M15,15.1.1,13.1.1; 14.1.1; 15.1.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-398,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0444,HMIS-DE-0677,M15,15.1.2,13.1.2; 14.1.2; 15.1.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-399,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0445,HMIS-DE-0674,M15,15.1.3,14.1.3; 15.1.3,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-400,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0446,HMIS-DE-0367,M15,15.2.1,13.2.1; 14.2.1; 15.2.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-401,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0447,HMIS-DE-0574,M15,15.2.2,13.2.2; 14.2.2; 15.2.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-402,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0448,HMIS-DE-0403,M15,15.3.1.a,13.3.1.a; 14.3.1.a; 15.3.1.a,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-JH-403,HMIS-RPTSCHEMA-JHARKHAND-20260901-001,HMIS-RPTCOL-JH-0449,HMIS-DE-0556,M15,15.3.1.b,13.3.1.b; 14.3.1.b; 15.3.1.b,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
